Renewable,Type of Source,Year,اشتراک,امور,اشتراک برق,Basin,Shahrestan,Section,id,MA_XUTM,MA_YUTM,عمق چاه,دبي,ساعت کارکرد,اضافه کسربرداشت,تخليه مترمکعب,نوع چاه,Type of use,نيرو محرکه,وضعيت چاه,Value,کنتور هوشمند
تجدید پذیر,زیرزمینی,1402-03,517491,آب مشهد,482614,مشهد - چناران,مشهد,4,1301,718305,4036658,120,0.33,4256,0,5056,عميق,كشاورزي,برقي,مجاز,0.005056,دارد
تجدید پذیر,زیرزمینی,1402-03,542386,آب مشهد,0,مشهد - چناران,مشهد,4,1302,737311,4032088,95,0.27,5110,-0.08,4967,عميق,صنعتي,ديزلي,مجاز,0.00496692,دارد
تجدید پذیر,زیرزمینی,1402-03,515426,آب مشهد,0,مشهد - چناران,مشهد,4,1303,725634,4030060,95,0.28,2700,-0.4,2722,عميق,صنعتي,ديزلي,مجاز,0.0027216,ندارد
تجدید پذیر,زیرزمینی,1402-03,516031,آب مشهد,387742,مشهد - چناران,مشهد,4,1304,725554,4030154,70,0.28,2700,-0.4,2722,عميق,صنعتي,برقي,مجاز,0.0027216,ندارد
تجدید پذیر,زیرزمینی,1402-03,516310,آب مشهد,500272,مشهد - چناران,مشهد,4,1305,719910,4036224,90,0.28,5110,-0.12,5151,عميق,صنعتي,برقي,مجاز,0.00515088,ندارد
تجدید پذیر,زیرزمینی,1402-03,516405,آب مشهد,0,مشهد - چناران,مشهد,4,1306,713218,4039759,68,0.28,5400,0.2,5443,عميق,شرب,ديزلي,مجاز,0.0054432,ندارد
تجدید پذیر,زیرزمینی,1402-03,517359,آب مشهد,474444,مشهد - چناران,مشهد,4,1307,719034,4036738,90,0.28,2700,-0.4,2722,عميق,صنعتي,برقي,مجاز,0.0027216,ندارد
تجدید پذیر,زیرزمینی,1402-03,517362,آب مشهد,0,مشهد - چناران,مشهد,4,1308,712933,4040506,85,0.28,5400,0.2,5443,عميق,شرب,ديزلي,مجاز,0.0054432,دارد
تجدید پذیر,زیرزمینی,1402-03,517468,آب مشهد,0,مشهد - چناران,مشهد,4,1309,725905,4000803,8,0.28,2700,-0.4,2722,نيمه عميق,دام و طيور,ديزلي,مجاز,0.0027216,ندارد
تجدید پذیر,زیرزمینی,1402-03,517493,آب مشهد,690572,مشهد - چناران,مشهد,4,1310,746148,4022413,35,0.28,2700,-0.4,2722,نيمه عميق,صنعتي,برقي,مجاز,0.0027216,ندارد
تجدید پذیر,زیرزمینی,1402-03,518072,آب مشهد,0,مشهد - چناران,مشهد,4,1311,726170,4030760,75,0.28,5110,-0.12,5151,عميق,شرب,ديزلي,مجاز,0.00515088,ندارد
تجدید پذیر,زیرزمینی,1402-03,518921,آب مشهد,0,مشهد - چناران,مشهد,4,1312,720139,4038170,75,0.28,5110,-0.12,5151,عميق,دام و طيور,ديزلي,مجاز,0.00515088,ندارد
تجدید پذیر,زیرزمینی,1402-03,517020,آب مشهد,0,مشهد - چناران,مشهد,4,1313,748641,3996662,140,0.28,5110,-0.12,5151,عميق,صنعتي,ديزلي,مجاز,0.00515088,دارد
تجدید پذیر,زیرزمینی,1402-03,515173,آب مشهد,0,مشهد - چناران,مشهد,4,1314,718240,4037829,160,0.29,5400,-0.4,5638,عميق,شرب,ديزلي,مجاز,0.0056376,دارد
تجدید پذیر,زیرزمینی,1402-03,515346,آب مشهد,0,مشهد - چناران,مشهد,4,1315,741724,4043187,120,0.29,5110,-0.16,5335,عميق,صنعتي,ديزلي,مجاز,0.00533484,ندارد
تجدید پذیر,زیرزمینی,1402-03,517250,آب مشهد,0,مشهد - چناران,مشهد,4,1316,728064,4026354,80,0.3,5110,3679,5519,عميق,خدمات,ديزلي,مجاز,0.009198,ندارد
تجدید پذیر,زیرزمینی,1402-03,517277,آب مشهد,0,مشهد - چناران,مشهد,4,1317,714297,4038870,113,0.5,5110,0,9198,عميق,شرب,ديزلي,مجاز,0.009198,ندارد
تجدید پذیر,زیرزمینی,1402-03,517336,آب مشهد,0,مشهد - چناران,مشهد,4,1318,724035,4030357,88,1,5110,-9198,18396,عميق,صنعتي,ديزلي,مجاز,0.009198,دارد
تجدید پذیر,زیرزمینی,1402-03,517337,آب مشهد,695020,مشهد - چناران,مشهد,4,1319,745105,4021880,18,0.5,5110,0,9198,نيمه عميق,صنعتي,برقي,مجاز,0.009198,دارد
تجدید پذیر,زیرزمینی,1402-03,517343,آب مشهد,231048,مشهد - چناران,مشهد,4,1320,748189,3998386,165,0.5,5110,0,9198,عميق,صنعتي,برقي,مجاز,0.009198,ندارد
تجدید پذیر,زیرزمینی,1402-03,517414,آب مشهد,0,مشهد - چناران,مشهد,4,1321,747920,4019546,58,0.5,5110,0,9198,عميق,صنعتي,ديزلي,مجاز,0.009198,دارد
تجدید پذیر,زیرزمینی,1402-03,517448,آب مشهد,0,مشهد - چناران,مشهد,4,1322,746462,4019859,25,0.03,2700,4568,292,نيمه عميق,صنعتي,ديزلي,مجاز,0.00486,ندارد
تجدید پذیر,زیرزمینی,1402-03,517472,آب مشهد,695074,مشهد - چناران,مشهد,4,1323,746279,4022989,70,0.5,5110,0,9198,عميق,صنعتي,برقي,مجاز,0.009198,دارد
تجدید پذیر,زیرزمینی,1402-03,517496,آب مشهد,0,مشهد - چناران,مشهد,4,1324,735514,4008159,30,0.5,5110,0,9198,نيمه عميق,شرب,ديزلي,مجاز,0.009198,دارد
تجدید پذیر,زیرزمینی,1402-03,517498,آب مشهد,0,مشهد - چناران,مشهد,4,1325,717133,4044748,25,0.2,5110,5519,3679,نيمه عميق,شرب,ديزلي,مجاز,0.009198,دارد
تجدید پذیر,زیرزمینی,1402-03,517521,آب مشهد,0,مشهد - چناران,مشهد,4,1326,751581,4027370,93,0.18,2700,3110,1750,عميق,دام و طيور,ديزلي,مجاز,0.00486,دارد
تجدید پذیر,زیرزمینی,1402-03,517627,آب مشهد,0,مشهد - چناران,مشهد,4,1327,724090,4038945,44,0.5,5110,0,9198,نيمه عميق,صنعتي,ديزلي,مجاز,0.009198,ندارد
تجدید پذیر,زیرزمینی,1402-03,517642,آب مشهد,270281,مشهد - چناران,مشهد,4,1328,735621,4008028,30,0.11,2700,3791,1069,نيمه عميق,صنعتي,برقي,مجاز,0.00486,ندارد
تجدید پذیر,زیرزمینی,1402-03,517665,آب مشهد,482384,مشهد - چناران,مشهد,4,1329,742015,4040373,102,0.11,5110,7174,2024,عميق,صنعتي,برقي,مجاز,0.009198,ندارد
تجدید پذیر,زیرزمینی,1402-03,517675,آب مشهد,0,مشهد - چناران,مشهد,4,1330,741372,4036372,75,0.54,2700,-389,5249,عميق,دام و طيور,ديزلي,مجاز,0.00486,ندارد
تجدید پذیر,زیرزمینی,1402-03,517685,آب مشهد,693186,مشهد - چناران,مشهد,4,1331,747044,4017490,35,0.29,2700,2041,2819,نيمه عميق,صنعتي,برقي,مجاز,0.00486,ندارد
تجدید پذیر,زیرزمینی,1402-03,517705,آب مشهد,0,مشهد - چناران,مشهد,4,1332,747201,4016705,50,0.5,2700,0,4860,نيمه عميق,صنعتي,ديزلي,مجاز,0.00486,ندارد
تجدید پذیر,زیرزمینی,1402-03,517710,آب مشهد,0,مشهد - چناران,مشهد,4,1333,731422,4021270,70,0.5,4256,-0.2,7661,عميق,كشاورزي,ديزلي,مجاز,0.0076608,دارد
تجدید پذیر,زیرزمینی,1402-03,517721,آب مشهد,159753,مشهد - چناران,مشهد,4,1334,744470,4022021,22,0.5,2700,0,4860,نيمه عميق,صنعتي,برقي,مجاز,0.00486,ندارد
تجدید پذیر,زیرزمینی,1402-03,517739,آب مشهد,500637,مشهد - چناران,مشهد,4,1335,718327,4036015,65,0.5,5110,0,9198,عميق,صنعتي,برقي,مجاز,0.009198,دارد
تجدید پذیر,زیرزمینی,1402-03,517805,آب مشهد,0,مشهد - چناران,مشهد,4,1336,712916,4040529,133,0.5,5110,0,9198,عميق,شرب,ديزلي,مجاز,0.009198,دارد
تجدید پذیر,زیرزمینی,1402-03,516270,آب مشهد,998018,مشهد - چناران,مشهد,4,1337,748122,3998691,150,0.95,5110,0.2,17476,عميق,صنعتي,برقي,مجاز,0.0174762,دارد
تجدید پذیر,زیرزمینی,1402-03,514169,آب مشهد,0,مشهد - چناران,مشهد,4,1338,726268,4036820,142,21,4256,-321754,321754,عميق,كشاورزي,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,517806,آب مشهد,695045,مشهد - چناران,مشهد,4,1339,746928,4019735,80,0.5,5110,0,9198,عميق,صنعتي,برقي,مجاز,0.009198,ندارد
تجدید پذیر,زیرزمینی,1402-03,517828,آب مشهد,679099,مشهد - چناران,مشهد,4,1340,747388,4016906,50,0.57,2700,-680,5540,نيمه عميق,صنعتي,برقي,مجاز,0.00486,دارد
تجدید پذیر,زیرزمینی,1402-03,517834,آب مشهد,0,مشهد - چناران,مشهد,4,1341,720563,4034175,115,0.5,5110,0,9198,عميق,خدمات,ديزلي,مجاز,0.009198,دارد
تجدید پذیر,زیرزمینی,1402-03,517856,آب مشهد,0,مشهد - چناران,مشهد,4,1342,721185,4053223,90,0.38,8760,3784,11984,عميق,دام و طيور,ديزلي,مجاز,0.015768,دارد
تجدید پذیر,زیرزمینی,1402-03,517893,آب مشهد,0,مشهد - چناران,مشهد,4,1343,747183,4019438,90,0.5,5110,0,9198,عميق,صنعتي,ديزلي,مجاز,0.009198,ندارد
تجدید پذیر,زیرزمینی,1402-03,517950,آب مشهد,0,مشهد - چناران,مشهد,4,1344,726925,4028557,120,0.5,5110,0,9198,عميق,خدمات,ديزلي,مجاز,0.009198,دارد
تجدید پذیر,زیرزمینی,1402-03,517955,آب مشهد,357633,مشهد - چناران,مشهد,4,1345,722915,4031037,150,0.5,5110,0,9198,عميق,صنعتي,برقي,مجاز,0.009198,دارد
تجدید پذیر,زیرزمینی,1402-03,517982,آب مشهد,0,مشهد - چناران,مشهد,4,1346,724809,4039465,80,0.5,5110,0,9198,عميق,دام و طيور,ديزلي,مجاز,0.009198,ندارد
تجدید پذیر,زیرزمینی,1402-03,518046,آب مشهد,0,مشهد - چناران,مشهد,4,1347,741334,4035894,130,0.5,5110,0,9198,عميق,صنعتي,ديزلي,مجاز,0.009198,ندارد
تجدید پذیر,زیرزمینی,1402-03,518055,آب مشهد,695062,مشهد - چناران,مشهد,4,1348,747460,4019940,60,0.5,5110,0,9198,عميق,صنعتي,برقي,مجاز,0.009198,دارد
تجدید پذیر,زیرزمینی,1402-03,518067,آب مشهد,0,مشهد - چناران,مشهد,4,1349,711897,4041020,55,0.5,5110,0,9198,عميق,شرب,ديزلي,مجاز,0.009198,دارد
تجدید پذیر,زیرزمینی,1402-03,516996,آب مشهد,0,مشهد - چناران,مشهد,4,1350,741281,4038635,195,0,0,0,0,عميق,صنعتي,ديزلي,مجاز,0,دارد
تجدید پذیر,زیرزمینی,1402-03,517021,آب مشهد,0,مشهد - چناران,مشهد,4,1351,720353,4045614,260,11,4256,-168538,168538,عميق,كشاورزي,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,517065,آب مشهد,0,مشهد - چناران,مشهد,4,1352,748151,3997204,115,0,0,0,0,عميق,صنعتي,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,517248,آب مشهد,0,مشهد - چناران,مشهد,4,1353,736245,4018553,80,4,5100,-73440,73440,عميق,كشاورزي,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,517363,آب مشهد,251559,مشهد - چناران,مشهد,4,1354,747863,3998056,97,2.38,1000,-8568,8568,عميق,صنعتي,برقي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,517509,آب مشهد,0,مشهد - چناران,مشهد,4,1355,749863,4018399,50,5,4256,-76608,76608,نيمه عميق,كشاورزي,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,517762,آب مشهد,0,مشهد - چناران,مشهد,4,1356,748814,4015804,200,15,4256,-229824,229824,عميق,كشاورزي,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,518474,آب مشهد,0,مشهد - چناران,مشهد,4,1357,722467,4046325,50,5,4256,-76608,76608,نيمه عميق,كشاورزي,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,519880,آب مشهد,0,مشهد - چناران,مشهد,4,1358,733698,4050590,119.5,0,0,0,0,عميق,صنعتي,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,525310,آب مشهد,0,مشهد - چناران,مشهد,4,1359,739262,4042915,150,32,4256,-490291,490291,عميق,كشاورزي,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,542877,آب مشهد,0,مشهد - چناران,مشهد,4,1360,719493,4061331,75,0,4256,0,0,نيمه عميق,كشاورزي,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,543501,آب مشهد,0,مشهد - چناران,مشهد,4,1361,709327,4043695,140,0,4256,0,0,عميق,كشاورزي,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,516104,آب مشهد,0,مشهد - چناران,مشهد,4,1362,737685,4009474,115,0,0,0,0,عميق,صنعتي,ديزلي,مجاز,0,ندارد
تجدید پذیر,زیرزمینی,1402-03,514160,آب مشهد,0,مشهد - چناران,مشهد,4,1363,729861,4026551,80,0.29,5475,-0.1,5716,عميق,شرب,ديزلي,مجاز,0.0057159,ندارد
تجدید پذیر,زیرزمینی,1402-03,514416,آب مشهد,0,مشهد - چناران,مشهد,4,1364,743940,4022075,30,0.29,5110,-0.16,5335,نيمه عميق,صنعتي,ديزلي,مجاز,0.00533484,ندارد
تجدید پذیر,زیرزمینی,1402-03,514566,آب مشهد,0,مشهد - چناران,مشهد,4,1365,720912,4035320,80,0.29,5400,-0.4,5638,عميق,شرب,ديزلي,مجاز,0.0056376,ندارد
تجدید پذیر,زیرزمینی,1402-03,515196,آب مشهد,0,مشهد - چناران,مشهد,4,1366,724077,4031130,75,0.29,2700,-0.2,2819,عميق,دام و طيور,ديزلي,مجاز,0.0028188,دارد
تجدید پذیر,زیرزمینی,1402-03,515338,آب مشهد,159384,مشهد - چناران,مشهد,4,1367,744822,4022088,25,0.29,2700,-0.2,2819,نيمه عميق,صنعتي,برقي,مجاز,0.0028188,ندارد
تجدید پذیر,زیرزمینی,1402-03,515357,آب مشهد,0,مشهد - چناران,مشهد,4,1368,739249,4029262,60,0.29,2700,-0.2,2819,عميق,دام و طيور,ديزلي,مجاز,0.0028188,ندارد
تجدید پذیر,زیرزمینی,1402-03,515381,آب مشهد,134758,مشهد - چناران,مشهد,4,1369,738976,4026465,30,0.29,2700,-0.2,2819,نيمه عميق,صنعتي,برقي,مجاز,0.0028188,ندارد
تجدید پذیر,زیرزمینی,1402-03,515755,آب مشهد,0,مشهد - چناران,مشهد,4,1370,738124,4016134,80,0.29,2700,-0.2,2819,عميق,دام و طيور,ديزلي,مجاز,0.0028188,ندارد
تجدید پذیر,زیرزمینی,1402-03,515986,آب مشهد,172912,مشهد - چناران,مشهد,4,1371,747545,4020402,35,0.29,2700,-0.2,2819,نيمه عميق,صنعتي,برقي,مجاز,0.0028188,ندارد
تجدید پذیر,زیرزمینی,1402-03,516040,آب مشهد,0,مشهد - چناران,مشهد,4,1372,739630,4029446,80,0.29,2700,-0.2,2819,عميق,دام و طيور,ديزلي,مجاز,0.0028188,ندارد
تجدید پذیر,زیرزمینی,1402-03,516084,آب مشهد,0,مشهد - چناران,مشهد,4,1373,740065,4030180,45,0.29,2700,-0.2,2819,نيمه عميق,دام و طيور,ديزلي,مجاز,0.0028188,ندارد
تجدید پذیر,زیرزمینی,1402-03,516406,آب مشهد,0,مشهد - چناران,مشهد,4,1374,711729,4040998,90,0.29,2700,-0.2,2819,عميق,دام و طيور,ديزلي,مجاز,0.0028188,ندارد
تجدید پذیر,زیرزمینی,1402-03,516619,آب مشهد,679096,مشهد - چناران,مشهد,4,1375,748901,4013077,55,0.29,2700,-0.2,2819,عميق,صنعتي,برقي,مجاز,0.0028188,ندارد
تجدید پذیر,زیرزمینی,1402-03,516754,آب مشهد,134887,مشهد - چناران,مشهد,4,1376,740226,4026556,35,0.29,5110,-0.16,5335,نيمه عميق,صنعتي,برقي,مجاز,0.00533484,دارد
تجدید پذیر,زیرزمینی,1402-03,517295,آب مشهد,0,مشهد - چناران,مشهد,4,1377,741633,4031319,25,0.29,2700,-0.2,2819,نيمه عميق,شرب,ديزلي,مجاز,0.0028188,ندارد
تجدید پذیر,زیرزمینی,1402-03,517465,آب مشهد,0,مشهد - چناران,مشهد,4,1378,747304,4020530,40,0.29,2700,-0.2,2819,نيمه عميق,صنعتي,ديزلي,مجاز,0.0028188,ندارد
تجدید پذیر,زیرزمینی,1402-03,517933,آب مشهد,0,مشهد - چناران,مشهد,4,1379,747400,4019455,47,0.29,2700,-0.2,2819,نيمه عميق,صنعتي,ديزلي,مجاز,0.0028188,ندارد
تجدید پذیر,زیرزمینی,1402-03,518759,آب مشهد,353173,مشهد - چناران,مشهد,4,1380,725339,4029195,125,0.5,5110,27594,9198,عميق,صنعتي,برقي,مجاز,0.036792,دارد
تجدید پذیر,زیرزمینی,1402-03,518781,آب مشهد,357647,مشهد - چناران,مشهد,4,1381,725383,4028972,96,0.3,5110,31273,5519,عميق,صنعتي,برقي,مجاز,0.036792,ندارد
تجدید پذیر,زیرزمینی,1402-03,518808,آب مشهد,553836,مشهد - چناران,مشهد,4,1382,714935,4038597,96,0.29,5110,31457,5335,عميق,صنعتي,برقي,مجاز,0.036792,دارد
تجدید پذیر,زیرزمینی,1402-03,518871,آب مشهد,6012601,مشهد - چناران,مشهد,4,1383,755118,4010559,70,2,4256,-25119.05,30643,عميق,كشاورزي,برقي,مجاز,0.00552395,ندارد
تجدید پذیر,زیرزمینی,1402-03,518893,آب مشهد,0,مشهد - چناران,مشهد,4,1384,726002,4039710,36,0.5,5110,27594,9198,نيمه عميق,شرب,ديزلي,مجاز,0.036792,دارد
تجدید پذیر,زیرزمینی,1402-03,518940,آب مشهد,965620,مشهد - چناران,مشهد,4,1385,741794,4025664,35,0.2,5110,33113,3679,نيمه عميق,صنعتي,برقي,مجاز,0.036792,دارد
